date,value,position,hold,dailyPnl,cumulativePnl
2016-09-27,4.95,-1,-1,0.0,790000000.0
2016-09-28,4.75,-1,-1,20000000.00000002,810000000.0
2016-09-29,4.2,-1,-1,54999999.999999985,865000000.0
2016-09-30,2.5,-1,-1,170000000.00000003,1035000000.0
2016-10-04,2.7,0,-1,-70000000.00000001,965000000.0
2016-10-05,3.0,0,0,0.0,965000000.0
2016-10-06,2.5,0,0,0.0,965000000.0
2016-10-07,2.75,0,0,0.0,965000000.0
2016-10-10,3.25,0,0,0.0,965000000.0
2016-10-11,2.5,0,0,0.0,965000000.0
2016-10-12,1.7,0,0,0.0,965000000.0
2016-10-13,2.5,0,0,0.0,965000000.0
2016-10-14,2.55,0,0,0.0,965000000.0
2016-10-17,2.6,0,0,0.0,965000000.0
2016-10-18,2.6,0,0,0.0,965000000.0
2016-10-19,3.0,0,0,0.0,965000000.0
2016-10-20,2.75,0,0,0.0,965000000.0
2016-10-21,2.75,0,0,0.0,965000000.0
2016-10-24,3.75,0,0,0.0,965000000.0
2016-10-25,2.95,0,0,0.0,965000000.0
2016-10-26,4.45,0,0,0.0,965000000.0
2016-10-27,3.75,0,0,0.0,965000000.0
2016-10-28,4.5,0,0,0.0,965000000.0
2016-10-31,5.5,0,0,0.0,965000000.0
2016-11-01,6.75,-1,0,-50000000.0,915000000.0
2016-11-02,8.45,-1,-1,-169999999.99999994,745000000.0
2016-11-03,9.95,0,-1,-200000000.0,545000000.0
2016-11-04,10.7,-1,0,-50000000.0,495000000.0
2016-11-07,9.5,-1,-1,119999999.99999993,614999999.9999999
2016-11-08,8.7,-1,-1,80000000.00000007,695000000.0
2016-11-09,8.5,-1,-1,19999999.99999993,714999999.9999999
2016-11-10,7.75,-1,-1,75000000.0,789999999.9999999
2016-11-11,7.25,-1,-1,50000000.0,839999999.9999999
2016-11-14,8.0,-1,-1,-75000000.0,764999999.9999999
2016-11-15,11.5,-1,-1,-350000000.0,414999999.9999999
2016-11-16,16.25,0,-1,-525000000.0,-110000000.00000012
2016-11-17,16.0,-1,0,-50000000.0,-160000000.00000012
2016-11-18,18.35,0,-1,-285000000.0000001,-445000000.00000024
2016-11-21,18.5,-1,0,-50000000.0,-495000000.00000024
2016-11-22,19.5,0,-1,-150000000.0,-645000000.0000002
2016-11-23,19.2,-1,0,-50000000.0,-695000000.0000002
2016-11-24,18.5,-1,-1,69999999.99999993,-625000000.0000004
2016-11-25,17.55,-1,-1,94999999.99999993,-530000000.0000004
2016-11-28,16.8,-1,-1,75000000.0,-455000000.0000004
2016-11-29,13.0,-1,-1,380000000.00000006,-75000000.00000036
2016-11-30,15.2,-1,-1,-219999999.99999994,-295000000.0000003
2016-12-01,13.75,-1,-1,144999999.99999994,-150000000.00000036
2016-12-02,14.6,-1,-1,-84999999.99999997,-235000000.00000033
2016-12-05,14.0,-1,-1,59999999.99999996,-175000000.00000036
2016-12-06,14.2,-1,-1,-19999999.99999993,-195000000.0000003
2016-12-07,14.35,-1,-1,-15000000.000000035,-210000000.00000033
2016-12-08,13.55,-1,-1,79999999.9999999,-130000000.00000043
2016-12-09,13.25,-1,-1,30000000.00000007,-100000000.00000036
2016-12-12,10.35,-1,-1,290000000.00000006,189999999.9999997
2016-12-13,8.7,-1,-1,165000000.00000003,354999999.99999976
2016-12-14,12.0,-1,-1,-330000000.00000006,24999999.999999702
2016-12-15,12.75,-1,-1,-75000000.0,-50000000.0000003
2016-12-16,12.25,-1,-1,50000000.0,-2.980232238769531e-07
2016-12-19,13.7,-1,-1,-144999999.99999994,-145000000.00000024
2016-12-20,14.25,-1,-1,-55000000.000000075,-200000000.0000003
2016-12-21,14.2,-1,-1,5000000.000000071,-195000000.00000024
2016-12-22,10.45,-1,-1,375000000.0,179999999.99999976
2016-12-23,8.95,-1,-1,150000000.0,329999999.99999976
2016-12-26,7.25,0,-1,119999999.99999994,449999999.9999997
2016-12-27,5.8,0,0,0.0,449999999.9999997
2016-12-28,6.75,0,0,0.0,449999999.9999997
2016-12-29,7.75,0,0,0.0,449999999.9999997
2016-12-30,7.75,0,0,0.0,449999999.9999997
2017-01-02,7.3,0,0,0.0,449999999.9999997
2017-01-03,8.45,0,0,0.0,449999999.9999997
2017-01-04,8.45,0,0,0.0,449999999.9999997
2017-01-05,8.25,0,0,0.0,449999999.9999997
2017-01-06,8.75,0,0,0.0,449999999.9999997
2017-01-09,9.3,0,0,0.0,449999999.9999997
2017-01-10,9.2,0,0,0.0,449999999.9999997
2017-01-11,10.7,0,0,0.0,449999999.9999997
2017-01-12,11.2,0,0,0.0,449999999.9999997
2017-01-13,10.2,0,0,0.0,449999999.9999997
2017-01-16,9.75,0,0,0.0,449999999.9999997
2017-01-17,9.75,0,0,0.0,449999999.9999997
2017-01-18,9.35,0,0,0.0,449999999.9999997
2017-01-19,8.85,0,0,0.0,449999999.9999997
2017-01-20,9.95,0,0,0.0,449999999.9999997
2017-01-23,9.25,0,0,0.0,449999999.9999997
2017-01-24,8.45,0,0,0.0,449999999.9999997
2017-01-25,8.2,0,0,0.0,449999999.9999997
2017-01-26,8.2,0,0,0.0,449999999.9999997
2017-01-31,7.7,0,0,0.0,449999999.9999997
2017-02-01,7.6,0,0,0.0,449999999.9999997
2017-02-02,6.95,0,0,0.0,449999999.9999997
2017-02-03,6.35,0,0,0.0,449999999.9999997
2017-02-06,6.0,0,0,0.0,449999999.9999997
2017-02-07,6.2,0,0,0.0,449999999.9999997
2017-02-08,7.05,0,0,0.0,449999999.9999997
2017-02-09,6.2,0,0,0.0,449999999.9999997
2017-02-10,5.95,0,0,0.0,449999999.9999997
2017-02-13,5.95,0,0,0.0,449999999.9999997
2017-02-14,4.7,0,0,0.0,449999999.9999997
2017-02-15,3.6,0,0,0.0,449999999.9999997
2017-02-16,4.25,0,0,0.0,449999999.9999997
2017-02-17,4.2,0,0,0.0,449999999.9999997
2017-02-20,4.2,0,0,0.0,449999999.9999997
2017-02-21,4.25,0,0,0.0,449999999.9999997
2017-02-22,4.5,0,0,0.0,449999999.9999997
2017-02-23,3.95,0,0,0.0,449999999.9999997
2017-02-24,3.95,0,0,0.0,449999999.9999997
2017-02-27,4.25,0,0,0.0,449999999.9999997
2017-02-28,4.45,0,0,0.0,449999999.9999997
2017-03-02,5.25,0,0,0.0,449999999.9999997
2017-03-03,5.45,0,0,0.0,449999999.9999997
2017-03-06,6.7,0,0,0.0,449999999.9999997
2017-03-07,7.0,0,0,0.0,449999999.9999997
2017-03-08,6.75,0,0,0.0,449999999.9999997
2017-03-09,7.5,0,0,0.0,449999999.9999997
2017-03-10,6.45,0,0,0.0,449999999.9999997
2017-03-13,6.45,0,0,0.0,449999999.9999997
2017-03-14,6.25,0,0,0.0,449999999.9999997
2017-03-15,6.5,0,0,0.0,449999999.9999997
2017-03-16,4.75,0,0,0.0,449999999.9999997
2017-03-17,2.7,0,0,0.0,449999999.9999997
2017-03-20,2.75,0,0,0.0,449999999.9999997
2017-03-21,2.45,0,0,0.0,449999999.9999997
2017-03-22,3.25,0,0,0.0,449999999.9999997
2017-03-23,3.75,0,0,0.0,449999999.9999997
2017-03-24,3.0,0,0,0.0,449999999.9999997
2017-03-27,3.0,0,0,0.0,449999999.9999997
2017-03-28,2.75,0,0,0.0,449999999.9999997
2017-03-29,3.6,0,0,0.0,449999999.9999997
2017-03-30,3.45,0,0,0.0,449999999.9999997
2017-03-31,3.75,0,0,0.0,449999999.9999997
2017-04-03,3.2,0,0,0.0,449999999.9999997
2017-04-04,4.7,0,0,0.0,449999999.9999997
2017-04-05,5.0,0,0,0.0,449999999.9999997
2017-04-06,5.0,0,0,0.0,449999999.9999997
2017-04-07,7.0,0,0,0.0,449999999.9999997
2017-04-10,9.15,0,0,0.0,449999999.9999997
2017-04-11,9.5,0,0,0.0,449999999.9999997
2017-04-12,9.45,0,0,0.0,449999999.9999997
2017-04-13,8.95,0,0,0.0,449999999.9999997
2017-04-14,8.25,0,0,0.0,449999999.9999997
2017-04-17,9.0,0,0,0.0,449999999.9999997
2017-04-18,9.5,0,0,0.0,449999999.9999997
2017-04-19,10.0,0,0,0.0,449999999.9999997
2017-04-20,10.0,0,0,0.0,449999999.9999997
2017-04-21,8.8,0,0,0.0,449999999.9999997
2017-04-24,7.0,0,0,0.0,449999999.9999997
2017-04-25,5.25,0,0,0.0,449999999.9999997
2017-04-26,5.5,0,0,0.0,449999999.9999997
2017-04-27,5.25,0,0,0.0,449999999.9999997
2017-04-28,5.25,0,0,0.0,449999999.9999997
2017-05-02,4.75,0,0,0.0,449999999.9999997
2017-05-04,5.95,0,0,0.0,449999999.9999997
2017-05-08,6.0,0,0,0.0,449999999.9999997
2017-05-10,5.7,0,0,0.0,449999999.9999997
2017-05-11,5.75,0,0,0.0,449999999.9999997
2017-05-12,6.2,0,0,0.0,449999999.9999997
2017-05-15,6.5,0,0,0.0,449999999.9999997
2017-05-16,7.7,0,0,0.0,449999999.9999997
2017-05-17,7.7,0,0,0.0,449999999.9999997
2017-05-18,7.5,0,0,0.0,449999999.9999997
2017-05-19,8.1,0,0,0.0,449999999.9999997
2017-05-22,8.5,0,0,0.0,449999999.9999997
2017-05-23,8.75,0,0,0.0,449999999.9999997
2017-05-24,8.75,0,0,0.0,449999999.9999997
2017-05-25,8.45,0,0,0.0,449999999.9999997
2017-05-26,7.9,0,0,0.0,449999999.9999997
2017-05-29,6.0,0,0,0.0,449999999.9999997
2017-05-30,5.45,0,0,0.0,449999999.9999997
2017-05-31,5.95,0,0,0.0,449999999.9999997
2017-06-01,5.5,0,0,0.0,449999999.9999997
2017-06-02,4.75,0,0,0.0,449999999.9999997
2017-06-05,5.7,0,0,0.0,449999999.9999997
2017-06-07,6.7,0,0,0.0,449999999.9999997
2017-06-08,6.75,0,0,0.0,449999999.9999997
2017-06-09,6.0,0,0,0.0,449999999.9999997
2017-06-12,8.0,0,0,0.0,449999999.9999997
2017-06-13,6.0,0,0,0.0,449999999.9999997
2017-06-14,7.95,0,0,0.0,449999999.9999997
2017-06-15,8.5,0,0,0.0,449999999.9999997
2017-06-16,8.2,0,0,0.0,449999999.9999997
2017-06-19,7.2,0,0,0.0,449999999.9999997
2017-06-20,6.7,0,0,0.0,449999999.9999997
2017-06-21,6.75,0,0,0.0,449999999.9999997
2017-06-22,7.7,0,0,0.0,449999999.9999997
2017-06-23,6.5,0,0,0.0,449999999.9999997
2017-06-26,6.0,0,0,0.0,449999999.9999997
2017-06-27,5.2,0,0,0.0,449999999.9999997
2017-06-28,4.25,0,0,0.0,449999999.9999997
2017-06-29,3.5,0,0,0.0,449999999.9999997
2017-06-30,3.75,0,0,0.0,449999999.9999997
2017-07-03,4.0,0,0,0.0,449999999.9999997
2017-07-04,4.7,0,0,0.0,449999999.9999997
2017-07-05,5.5,0,0,0.0,449999999.9999997
2017-07-06,5.95,0,0,0.0,449999999.9999997
2017-07-07,5.2,0,0,0.0,449999999.9999997
2017-07-10,4.7,0,0,0.0,449999999.9999997
2017-07-11,5.45,0,0,0.0,449999999.9999997
2017-07-12,5.2,0,0,0.0,449999999.9999997
2017-07-13,5.45,0,0,0.0,449999999.9999997
2017-07-14,4.75,0,0,0.0,449999999.9999997
2017-07-17,4.45,0,0,0.0,449999999.9999997
2017-07-18,4.7,0,0,0.0,449999999.9999997
2017-07-19,4.7,0,0,0.0,449999999.9999997
2017-07-20,4.7,0,0,0.0,449999999.9999997
2017-07-21,4.2,0,0,0.0,449999999.9999997
2017-07-24,4.2,0,0,0.0,449999999.9999997
2017-07-25,4.45,0,0,0.0,449999999.9999997
2017-07-26,4.75,0,0,0.0,449999999.9999997
2017-07-27,5.2,0,0,0.0,449999999.9999997
2017-07-28,4.5,0,0,0.0,449999999.9999997
2017-07-31,5.0,0,0,0.0,449999999.9999997
2017-08-01,5.0,0,0,0.0,449999999.9999997
2017-08-02,5.5,0,0,0.0,449999999.9999997
2017-08-03,5.85,0,0,0.0,449999999.9999997
2017-08-04,6.7,0,0,0.0,449999999.9999997
2017-08-07,6.75,0,0,0.0,449999999.9999997
2017-08-08,6.7,0,0,0.0,449999999.9999997
2017-08-09,7.1,0,0,0.0,449999999.9999997
2017-08-10,7.35,0,0,0.0,449999999.9999997
2017-08-11,8.2,0,0,0.0,449999999.9999997
2017-08-14,8.45,0,0,0.0,449999999.9999997
2017-08-16,7.75,0,0,0.0,449999999.9999997
2017-08-17,6.1,0,0,0.0,449999999.9999997
2017-08-18,5.45,0,0,0.0,449999999.9999997
2017-08-21,5.7,0,0,0.0,449999999.9999997
2017-08-22,5.45,0,0,0.0,449999999.9999997
2017-08-23,5.75,0,0,0.0,449999999.9999997
2017-08-24,6.0,0,0,0.0,449999999.9999997
2017-08-25,3.95,0,0,0.0,449999999.9999997
2017-08-28,5.0,0,0,0.0,449999999.9999997
2017-08-29,6.25,0,0,0.0,449999999.9999997
2017-08-30,5.5,0,0,0.0,449999999.9999997
2017-08-31,4.95,0,0,0.0,449999999.9999997
2017-09-01,4.45,0,0,0.0,449999999.9999997
2017-09-04,5.7,0,0,0.0,449999999.9999997
2017-09-05,6.2,0,0,0.0,449999999.9999997
2017-09-06,7.2,0,0,0.0,449999999.9999997
2017-09-07,7.7,0,0,0.0,449999999.9999997
2017-09-08,6.95,0,0,0.0,449999999.9999997
2017-09-11,6.7,0,0,0.0,449999999.9999997
2017-09-12,6.95,0,0,0.0,449999999.9999997
2017-09-13,6.5,0,0,0.0,449999999.9999997
2017-09-14,5.95,0,0,0.0,449999999.9999997
2017-09-15,5.95,0,0,0.0,449999999.9999997
2017-09-18,5.5,0,0,0.0,449999999.9999997
2017-09-19,5.5,0,0,0.0,449999999.9999997
2017-09-20,5.5,0,0,0.0,449999999.9999997
2017-09-21,5.25,0,0,0.0,449999999.9999997
2017-09-22,5.0,0,0,0.0,449999999.9999997
2017-09-25,5.25,0,0,0.0,449999999.9999997
2017-09-26,5.2,0,0,0.0,449999999.9999997
2017-09-27,4.9,0,0,0.0,449999999.9999997
2017-09-28,4.0,0,0,0.0,449999999.9999997
2017-09-29,5.2,0,0,0.0,449999999.9999997
2017-10-10,7.2,0,0,0.0,449999999.9999997
2017-10-11,6.45,0,0,0.0,449999999.9999997
2017-10-12,6.0,0,0,0.0,449999999.9999997
2017-10-13,6.7,0,0,0.0,449999999.9999997
2017-10-16,6.75,0,0,0.0,449999999.9999997
2017-10-17,7.1,0,0,0.0,449999999.9999997
2017-10-18,5.7,0,0,0.0,449999999.9999997
2017-10-19,5.5,0,0,0.0,449999999.9999997
2017-10-20,4.7,0,0,0.0,449999999.9999997
2017-10-23,4.6,0,0,0.0,449999999.9999997
2017-10-24,7.5,0,0,0.0,449999999.9999997
2017-10-25,10.0,-1,0,-50000000.0,399999999.9999997
2017-10-26,12.7,0,-1,-319999999.99999994,79999999.99999976
2017-10-27,12.0,-1,0,-50000000.0,29999999.99999976
2017-10-30,10.05,-1,-1,194999999.99999994,224999999.9999997
2017-10-31,10.25,-1,-1,-19999999.99999993,204999999.99999976
2017-11-01,9.25,-1,-1,100000000.0,304999999.99999976
2017-11-02,8.75,-1,-1,50000000.0,354999999.99999976
2017-11-03,9.75,-1,-1,-100000000.0,254999999.99999976
2017-11-06,9.6,-1,-1,15000000.000000035,269999999.9999998
2017-11-07,9.0,-1,-1,59999999.99999996,329999999.99999976
2017-11-08,9.25,-1,-1,-25000000.0,304999999.99999976
2017-11-09,9.6,-1,-1,-34999999.99999996,269999999.9999998
2017-11-10,10.7,-1,-1,-109999999.99999997,159999999.99999985
2017-11-13,10.45,-1,-1,25000000.0,184999999.99999985
2017-11-14,9.85,-1,-1,59999999.99999996,244999999.99999982
2017-11-15,9.25,-1,-1,59999999.99999996,304999999.99999976
2017-11-16,10.25,-1,-1,-100000000.0,204999999.99999976
2017-11-17,10.7,-1,-1,-44999999.999999925,159999999.99999982
2017-11-20,10.95,-1,-1,-25000000.0,134999999.99999982
2017-11-21,11.75,-1,-1,-80000000.00000007,54999999.99999975
2017-11-22,11.25,-1,-1,50000000.0,104999999.99999975
2017-11-23,11.25,-1,-1,0.0,104999999.99999975
2017-11-24,12.2,-1,-1,-94999999.99999993,9999999.999999821
2017-11-27,11.25,-1,-1,94999999.99999993,104999999.99999975
2017-11-28,12.25,-1,-1,-100000000.0,4999999.999999747
2017-11-29,10.5,-1,-1,175000000.0,179999999.99999976
2017-11-30,8.7,-1,-1,180000000.00000006,359999999.9999998
2017-12-01,8.45,-1,-1,25000000.0,384999999.9999998
2017-12-04,8.7,-1,-1,-25000000.0,359999999.9999998
2017-12-05,9.75,-1,-1,-105000000.00000007,254999999.99999976
2017-12-06,9.0,-1,-1,75000000.0,329999999.99999976
2017-12-07,8.75,-1,-1,25000000.0,354999999.99999976
2017-12-08,8.75,-1,-1,0.0,354999999.99999976
2017-12-11,7.75,0,-1,50000000.0,404999999.99999976
2017-12-12,7.75,0,0,0.0,404999999.99999976
2017-12-13,7.5,0,0,0.0,404999999.99999976
2017-12-14,7.95,0,0,0.0,404999999.99999976
2017-12-15,6.85,0,0,0.0,404999999.99999976
2017-12-18,6.95,0,0,0.0,404999999.99999976
2017-12-19,6.2,0,0,0.0,404999999.99999976
2017-12-20,5.45,0,0,0.0,404999999.99999976
2017-12-21,5.7,0,0,0.0,404999999.99999976
2017-12-22,6.3,0,0,0.0,404999999.99999976
2017-12-26,6.5,0,0,0.0,404999999.99999976
2017-12-27,6.45,0,0,0.0,404999999.99999976
2017-12-28,7.05,0,0,0.0,404999999.99999976
2017-12-29,7.05,0,0,0.0,404999999.99999976
2018-01-02,6.25,0,0,0.0,404999999.99999976
2018-01-03,7.0,0,0,0.0,404999999.99999976
2018-01-04,6.75,0,0,0.0,404999999.99999976
2018-01-05,3.45,0,0,0.0,404999999.99999976
2018-01-08,5.25,0,0,0.0,404999999.99999976
2018-01-09,5.7,0,0,0.0,404999999.99999976
2018-01-10,4.5,0,0,0.0,404999999.99999976
2018-01-11,4.95,0,0,0.0,404999999.99999976
2018-01-12,4.95,0,0,0.0,404999999.99999976
2018-01-15,5.25,0,0,0.0,404999999.99999976
2018-01-16,6.5,0,0,0.0,404999999.99999976
2018-01-17,7.85,0,0,0.0,404999999.99999976
2018-01-18,6.95,0,0,0.0,404999999.99999976
2018-01-19,6.95,0,0,0.0,404999999.99999976
2018-01-22,8.25,0,0,0.0,404999999.99999976
2018-01-23,7.2,0,0,0.0,404999999.99999976
2018-01-24,7.95,0,0,0.0,404999999.99999976
2018-01-25,8.95,0,0,0.0,404999999.99999976
2018-01-26,8.95,0,0,0.0,404999999.99999976
2018-01-29,8.45,0,0,0.0,404999999.99999976
2018-01-30,8.85,0,0,0.0,404999999.99999976
2018-01-31,9.0,0,0,0.0,404999999.99999976
2018-02-01,9.25,0,0,0.0,404999999.99999976
2018-02-02,9.5,0,0,0.0,404999999.99999976
2018-02-05,11.0,0,0,0.0,404999999.99999976
2018-02-06,12.0,-1,0,-50000000.0,354999999.99999976
2018-02-07,12.95,-1,-1,-94999999.99999993,259999999.99999982
2018-02-08,12.7,-1,-1,25000000.0,284999999.9999998
2018-02-09,13.45,-1,-1,-75000000.0,209999999.99999982
2018-02-12,13.0,-1,-1,44999999.999999925,254999999.99999976
2018-02-13,12.45,-1,-1,55000000.000000075,309999999.9999998
2018-02-14,11.7,-1,-1,75000000.0,384999999.9999998
2018-02-19,11.95,-1,-1,-25000000.0,359999999.9999998
2018-02-20,12.0,-1,-1,-5000000.000000071,354999999.99999976
2018-02-21,12.0,-1,-1,0.0,354999999.99999976
2018-02-22,11.25,-1,-1,75000000.0,429999999.99999976
2018-02-23,10.75,-1,-1,50000000.0,479999999.99999976
2018-02-26,10.95,-1,-1,-19999999.99999993,459999999.9999998
2018-02-27,11.75,-1,-1,-80000000.00000007,379999999.99999976
2018-02-28,11.5,-1,-1,25000000.0,404999999.99999976
2018-03-02,11.75,-1,-1,-25000000.0,379999999.99999976
2018-03-05,12.5,-1,-1,-75000000.0,304999999.99999976
2018-03-06,13.5,-1,-1,-100000000.0,204999999.99999976
2018-03-07,13.45,-1,-1,5000000.000000071,209999999.99999982
2018-03-08,12.25,-1,-1,119999999.99999993,329999999.99999976
2018-03-09,11.5,-1,-1,75000000.0,404999999.99999976
2018-03-12,11.75,-1,-1,-25000000.0,379999999.99999976
2018-03-13,12.0,-1,-1,-25000000.0,354999999.99999976
2018-03-14,11.7,-1,-1,30000000.00000007,384999999.9999998
2018-03-15,12.2,-1,-1,-50000000.0,334999999.9999998
2018-03-16,12.0,-1,-1,19999999.99999993,354999999.99999976
2018-03-19,12.5,-1,-1,-50000000.0,304999999.99999976
2018-03-20,12.75,-1,-1,-25000000.0,279999999.99999976
2018-03-21,12.7,-1,-1,5000000.000000071,284999999.9999998
2018-03-22,11.0,-1,-1,169999999.99999994,454999999.99999976
2018-03-23,11.2,-1,-1,-19999999.99999993,434999999.9999998
2018-03-26,11.25,-1,-1,-5000000.000000071,429999999.99999976
2018-03-27,9.25,0,-1,150000000.0,579999999.9999998
2018-03-28,10.95,0,0,0.0,579999999.9999998
2018-03-29,11.0,0,0,0.0,579999999.9999998
2018-03-30,11.7,0,0,0.0,579999999.9999998
2018-04-02,10.95,0,0,0.0,579999999.9999998
2018-04-03,10.75,0,0,0.0,579999999.9999998
2018-04-04,10.0,0,0,0.0,579999999.9999998
2018-04-05,9.75,0,0,0.0,579999999.9999998
2018-04-06,11.95,0,0,0.0,579999999.9999998
2018-04-09,12.0,0,0,0.0,579999999.9999998
2018-04-10,12.25,0,0,0.0,579999999.9999998
2018-04-11,10.95,0,0,0.0,579999999.9999998
2018-04-12,10.25,0,0,0.0,579999999.9999998
2018-04-13,9.0,0,0,0.0,579999999.9999998
2018-04-16,9.25,0,0,0.0,579999999.9999998
2018-04-17,9.45,0,0,0.0,579999999.9999998
2018-04-18,10.0,0,0,0.0,579999999.9999998
2018-04-19,9.6,0,0,0.0,579999999.9999998
2018-04-20,8.85,0,0,0.0,579999999.9999998
2018-04-23,9.1,0,0,0.0,579999999.9999998
2018-04-24,8.5,0,0,0.0,579999999.9999998
2018-04-25,8.2,0,0,0.0,579999999.9999998
2018-04-26,7.95,0,0,0.0,579999999.9999998
2018-04-27,8.5,0,0,0.0,579999999.9999998
2018-04-30,8.95,0,0,0.0,579999999.9999998
2018-05-02,9.95,0,0,0.0,579999999.9999998
2018-05-03,10.0,0,0,0.0,579999999.9999998
2018-05-04,11.0,0,0,0.0,579999999.9999998
2018-05-08,11.45,0,0,0.0,579999999.9999998
2018-05-09,10.25,0,0,0.0,579999999.9999998
2018-05-10,9.75,0,0,0.0,579999999.9999998
2018-05-11,9.7,0,0,0.0,579999999.9999998
2018-05-14,9.25,0,0,0.0,579999999.9999998
2018-05-15,8.55,0,0,0.0,579999999.9999998
2018-05-16,8.2,0,0,0.0,579999999.9999998
2018-05-17,8.25,0,0,0.0,579999999.9999998
2018-05-18,7.75,0,0,0.0,579999999.9999998
2018-05-21,8.15,0,0,0.0,579999999.9999998
2018-05-23,7.75,0,0,0.0,579999999.9999998
2018-05-24,7.25,0,0,0.0,579999999.9999998
2018-05-25,7.2,0,0,0.0,579999999.9999998
2018-05-28,7.95,0,0,0.0,579999999.9999998
2018-05-29,9.2,0,0,0.0,579999999.9999998
2018-05-30,9.2,0,0,0.0,579999999.9999998
2018-05-31,9.5,0,0,0.0,579999999.9999998
2018-06-01,8.45,0,0,0.0,579999999.9999998
2018-06-04,9.0,0,0,0.0,579999999.9999998
2018-06-05,8.7,0,0,0.0,579999999.9999998
2018-06-07,7.7,0,0,0.0,579999999.9999998
2018-06-08,7.0,0,0,0.0,579999999.9999998
2018-06-11,9.95,0,0,0.0,579999999.9999998
2018-06-12,10.25,0,0,0.0,579999999.9999998
2018-06-14,8.5,0,0,0.0,579999999.9999998
2018-06-15,8.2,0,0,0.0,579999999.9999998
2018-06-18,8.2,0,0,0.0,579999999.9999998
2018-06-19,8.25,0,0,0.0,579999999.9999998
2018-06-20,8.5,0,0,0.0,579999999.9999998
2018-06-21,8.4,0,0,0.0,579999999.9999998
2018-06-22,7.95,0,0,0.0,579999999.9999998
2018-06-25,8.2,0,0,0.0,579999999.9999998
2018-06-26,8.0,0,0,0.0,579999999.9999998
2018-06-27,8.75,0,0,0.0,579999999.9999998
2018-06-28,8.75,0,0,0.0,579999999.9999998
2018-06-29,9.2,0,0,0.0,579999999.9999998
2018-07-02,12.2,0,0,0.0,579999999.9999998
2018-07-03,10.95,0,0,0.0,579999999.9999998
2018-07-04,11.25,0,0,0.0,579999999.9999998
2018-07-05,10.25,0,0,0.0,579999999.9999998
2018-07-06,9.7,0,0,0.0,579999999.9999998
2018-07-09,10.0,0,0,0.0,579999999.9999998
2018-07-10,8.35,0,0,0.0,579999999.9999998
2018-07-11,7.2,0,0,0.0,579999999.9999998
2018-07-12,6.25,0,0,0.0,579999999.9999998
2018-07-13,6.45,0,0,0.0,579999999.9999998
2018-07-16,6.2,0,0,0.0,579999999.9999998
2018-07-17,6.5,0,0,0.0,579999999.9999998
2018-07-18,7.0,0,0,0.0,579999999.9999998
2018-07-19,6.75,0,0,0.0,579999999.9999998
2018-07-20,6.75,0,0,0.0,579999999.9999998
2018-07-23,6.2,0,0,0.0,579999999.9999998
2018-07-24,5.25,0,0,0.0,579999999.9999998
2018-07-25,5.45,0,0,0.0,579999999.9999998
2018-07-26,4.2,0,0,0.0,579999999.9999998
2018-07-27,4.75,0,0,0.0,579999999.9999998
2018-07-30,5.7,0,0,0.0,579999999.9999998
2018-07-31,5.75,0,0,0.0,579999999.9999998
2018-08-01,5.7,0,0,0.0,579999999.9999998
2018-08-02,5.5,0,0,0.0,579999999.9999998
2018-08-03,5.95,0,0,0.0,579999999.9999998
2018-08-06,6.45,0,0,0.0,579999999.9999998
2018-08-07,5.95,0,0,0.0,579999999.9999998
2018-08-08,5.45,0,0,0.0,579999999.9999998
2018-08-09,7.0,0,0,0.0,579999999.9999998
2018-08-10,7.25,0,0,0.0,579999999.9999998
2018-08-13,8.2,0,0,0.0,579999999.9999998
2018-08-14,8.75,0,0,0.0,579999999.9999998
2018-08-16,8.75,0,0,0.0,579999999.9999998
2018-08-17,6.5,0,0,0.0,579999999.9999998
2018-08-20,7.2,0,0,0.0,579999999.9999998
2018-08-21,4.75,0,0,0.0,579999999.9999998
2018-08-22,4.75,0,0,0.0,579999999.9999998
2018-08-23,4.25,0,0,0.0,579999999.9999998
2018-08-24,4.7,0,0,0.0,579999999.9999998
2018-08-27,5.15,0,0,0.0,579999999.9999998
2018-08-28,4.25,0,0,0.0,579999999.9999998
2018-08-29,4.25,0,0,0.0,579999999.9999998
2018-08-30,5.25,0,0,0.0,579999999.9999998
2018-08-31,3.0,0,0,0.0,579999999.9999998
2018-09-03,3.0,0,0,0.0,579999999.9999998
2018-09-04,2.25,0,0,0.0,579999999.9999998
2018-09-05,2.3,0,0,0.0,579999999.9999998
2018-09-06,3.7,0,0,0.0,579999999.9999998
2018-09-07,3.95,0,0,0.0,579999999.9999998
2018-09-10,4.45,0,0,0.0,579999999.9999998
2018-09-11,3.95,0,0,0.0,579999999.9999998
2018-09-12,3.25,0,0,0.0,579999999.9999998
2018-09-13,3.75,0,0,0.0,579999999.9999998
2018-09-14,4.2,0,0,0.0,579999999.9999998
2018-09-17,4.75,0,0,0.0,579999999.9999998
2018-09-18,3.95,0,0,0.0,579999999.9999998
2018-09-19,3.2,0,0,0.0,579999999.9999998
2018-09-20,2.2,0,0,0.0,579999999.9999998
2018-09-21,2.5,0,0,0.0,579999999.9999998
2018-09-27,2.2,0,0,0.0,579999999.9999998
2018-09-28,1.95,0,0,0.0,579999999.9999998
2018-10-01,0.75,0,0,0.0,579999999.9999998
2018-10-02,1.0,0,0,0.0,579999999.9999998
